carat,x,y,z,price,volume,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.11,6.63,6.56,4.14,8.578,180.06019199999997,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.6,5.37,5.41,3.31,7.746,96.16112700000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.09,8.13,8.09,5.11,9.605,336.09338700000006,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,6.42,6.36,4.02,8.374,164.141424,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,4.35,4.38,2.69,6.599,51.25256999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.71,5.73,5.76,3.56,7.807,117.49708800000002,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.39,4.66,4.71,2.9,6.483,63.65094,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.73,5.71,5.75,3.6,7.694,118.19700000000002,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.16,6.64,6.7,4.17,8.526,185.51496,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.81,5.99,5.9,3.75,8.292,132.52875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.54,5.29,5.24,3.26,7.401,90.36589599999999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,5.72,5.67,3.58,7.852,116.10799200000001,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.52,5.11,5.08,3.22,7.199,83.58733600000002,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,5.7,5.76,3.52,8.111,115.56864,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.06,6.5,6.53,4.06,9.042,172.3267,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,5.15,5.16,3.17,7.083,84.23958,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.55,7.4,7.44,4.58,9.357,252.15648000000002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,4.34,4.31,2.73,6.443,51.06574199999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,4.46,4.49,2.78,6.39,55.670612,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,6.36,6.34,4.0,8.944,161.2896,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,6.14,6.18,3.84,8.608,145.709568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.35,7.19,7.12,4.33,8.741,221.66482400000004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.43,4.85,4.88,2.98,6.791,70.53063999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.51,5.19,5.12,3.11,7.179,82.641408,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.58,5.36,5.39,3.29,7.835,95.049416,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.39,4.65,4.62,2.94,6.863,63.16002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.33,4.46,4.49,2.77,6.54,55.470358000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.64,7.54,7.51,4.66,9.086,263.874364,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6.29,6.22,3.95,8.351,154.53901,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,5.69,5.66,3.55,7.727,114.32917,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,4.28,4.25,2.72,6.515,49.476800000000004,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.69,5.71,3.52,7.683,114.364448,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,4.28,4.32,2.67,6.405,49.36723200000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.01,8.04,8.07,4.92,9.481,319.2233759999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.91,6.31,6.34,3.7,8.143,148.01997999999998,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,4.45,4.47,2.77,6.797,55.099455,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.73,5.8,5.84,3.6,7.829,121.9392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3,4.26,4.21,2.65,6.851,47.526689999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,4.34,4.31,2.66,6.921,49.756364,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,6.26,6.31,4.03,8.751,159.187418,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,4.44,4.41,2.69,6.842,52.671276,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.28,4.23,4.29,2.64,6.715,47.90728800000001,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.41,4.75,4.72,2.99,6.967,67.0358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.1,6.64,6.58,4.06,8.535,177.38627199999996,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,5.87,5.9,3.63,7.845,125.71779000000001,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,5.29,5.23,3.27,7.521,90.47010900000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,5.17,5.19,3.2,7.523,85.86336,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.38,4.39,2.7,6.629,51.91614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.14,6.56,6.71,4.2,9.095,184.87392,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2.17,8.6,8.53,5.08,9.479,372.65863999999993,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.12,8.47,8.43,4.99,9.74,356.29647900000003,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.53,5.19,5.21,3.22,7.451,87.06847800000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.39,4.43,2.69,6.818,52.31431299999999,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,4.29,4.31,2.7,6.299,49.92273,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,5.7,5.63,3.54,7.898,113.60214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.55,5.15,5.19,3.26,6.948,87.13491,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.53,5.19,5.18,3.24,7.382,87.104808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.46,4.84,4.9,3.1,6.792,73.51960000000001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.55,5.19,5.24,3.24,7.464,88.11374400000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,6.63,6.71,3.98,8.736,177.059454,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.3,7.05,7.0,4.32,8.691,213.192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.36,7.01,7.06,4.36,8.652,215.77901599999998,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.5,7.55,7.4,4.34,8.813,242.47580000000002,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,4.41,4.39,2.68,6.848,51.884532,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.83,5.99,5.96,3.76,7.777,134.233504,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,4.34,4.3,2.69,7.009,50.200779999999995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,5.18,5.11,3.2,7.182,84.70336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.26,6.78,6.74,4.32,8.356,197.41190400000002,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.39,4.78,4.8,2.87,6.79,65.84928,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5.16,5.19,3.19,7.04,85.42947600000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.41,4.8,4.77,2.93,6.981,67.08528,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,6.3,6.39,4.03,8.468,162.23571,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,4.4,4.39,2.71,6.628,52.34636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.01,6.38,6.32,3.91,8.744,157.65745600000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09,6.61,6.68,4.03,8.543,177.943844,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.22,6.85,6.81,4.27,8.782,199.18909499999995,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,5.21,5.19,3.17,7.477,85.71648300000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,4.6,4.63,2.78,7.221,59.20843999999999,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.73,5.71,5.79,3.57,8.118,118.02741299999998,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.72,7.63,7.68,4.78,9.748,280.100352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,6.39,6.44,4.0,9.281,164.6064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39,4.73,4.75,2.92,6.962,65.60510000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.26,6.83,6.94,4.3,9.238,203.82086,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,6.68,6.62,3.85,8.405,170.25316,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.44,4.83,4.88,2.99,6.649,70.475496,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,4.45,4.49,2.74,6.163,54.74657000000001,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.78,5.93,5.92,3.62,7.82,127.08227199999999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,5.77,5.79,3.54,8.222,118.26538199999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,5.2,5.25,3.39,7.404,92.54700000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,4.83,4.86,2.97,6.675,69.71718600000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.28,4.18,4.21,2.6,6.188,45.75428,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,5.14,5.2,3.16,7.001,84.46048,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.47,5.0,5.04,3.12,7.389,78.624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.78,5.91,5.88,3.6,7.521,125.10288,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.28,4.27,4.29,2.56,6.668,46.894847999999996,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.52,5.14,5.17,3.22,7.378,85.56763600000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,5.9,5.85,3.48,8.221,120.1122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,5.15,5.17,3.11,7.549,82.805305,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.25,6.89,6.83,4.28,8.978,201.41123600000003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.26,6.2,4.02,8.549,156.02423999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,4.39,4.43,2.74,6.542,53.286697999999994,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.51,5.15,5.17,3.17,7.228,84.40283500000001,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,5.68,5.75,3.53,7.823,115.28979999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,4.36,4.34,2.73,6.417,51.658152,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.74,5.83,5.78,3.58,8.061,120.63669200000001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.12,6.86,6.83,3.96,9.04,185.541048,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,6.22,6.25,3.79,8.104,147.33625,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,6.32,6.36,4.04,8.27,162.38860800000003,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,4.5,4.54,2.83,6.225,57.816900000000004,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.57,5.36,5.33,3.29,7.92,93.991352,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.75,5.79,5.73,3.59,7.712,119.104353,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,6.43,6.48,3.85,8.585,160.41564000000002,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.38,4.41,2.72,5.969,52.538976000000005,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.8,5.91,5.93,3.71,7.973,130.021773,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,4.43,4.4,2.66,6.628,51.84872000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.85,4.83,2.91,7.083,68.168205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.83,5.98,5.94,3.76,8.045,133.55971200000002,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.07,6.76,6.65,3.93,8.814,176.66922,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,4.43,4.46,2.75,6.702,54.33395,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.57,7.42,7.45,4.64,9.312,256.49456,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,5.14,5.17,3.28,7.26,87.16206399999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.07,6.6,6.55,3.99,8.37,172.4877,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.56,6.5,3.89,8.207,165.86960000000002,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,6.44,6.34,4.05,9.072,165.35987999999998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,4.31,4.33,2.64,6.159,49.268471999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.69,5.49,5.43,3.57,7.433,106.424199,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,4.73,4.69,2.94,6.751,65.22007800000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,4.98,4.88,3.19,6.851,77.52465600000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,4.39,4.35,2.67,6.548,50.98765499999999,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.65,5.65,5.73,3.47,7.754,112.33951500000002,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.9,6.26,6.24,3.8,8.335,148.43712,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.37,4.68,4.63,2.82,6.725,61.10488799999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.3,4.32,2.66,6.489,49.41216000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.63,5.51,5.54,3.43,7.403,104.702122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.02,6.39,6.43,3.99,8.561,163.939923,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.59,5.48,5.53,3.29,7.703,99.70147600000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.27,6.9,6.99,4.26,9.376,205.46406,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.32,7.14,7.18,4.24,8.874,217.36444799999998,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,5.73,5.76,3.53,7.783,116.506944,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,4.45,4.49,2.73,6.236,54.54676500000001,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.07,6.68,6.62,4.01,8.455,177.328616,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,5.7,5.73,3.52,8.006,114.96672000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,7.43,7.51,4.43,9.299,247.19089899999997,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.41,4.43,2.69,6.73,52.552647,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.58,5.36,5.41,3.31,7.555,95.98205600000001,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,5.07,5.1,3.24,7.271,83.77668,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.52,7.5,7.43,4.44,9.459,247.41899999999998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.69,7.62,7.55,4.78,9.538,274.99818,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,6.26,6.31,3.74,8.058,147.732244,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.26,6.96,6.98,4.26,9.632,206.954208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.02,8.09,8.03,4.95,9.49,321.565365,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.11,6.64,6.61,4.11,8.447,180.389544,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.41,4.81,4.84,2.98,6.624,69.37559199999998,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.54,5.22,5.25,3.22,7.231,88.2441,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.93,6.2,6.24,3.89,8.292,150.49632000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.74,5.88,5.92,3.55,7.836,123.57407999999998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,6.1,6.15,3.82,8.371,143.3073,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,5.78,5.72,3.6,8.022,119.02176,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.32,4.35,2.68,6.753,50.362559999999995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.41,4.83,4.86,2.94,6.648,69.012972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,4.42,4.44,2.76,6.648,54.164448,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6.65,6.51,3.8,8.23,164.5077,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,5.71,5.74,3.53,8.298,115.69716199999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.71,5.72,5.8,3.56,7.671,118.10655999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3,4.32,4.29,2.63,6.654,48.741264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,6.57,6.6,3.94,8.593,170.84628,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,6.27,6.22,3.82,8.434,148.97770799999998,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.22,5.18,3.23,7.121,87.33790799999998,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,5.7,5.74,3.52,8.083,115.16736000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,4.41,4.45,2.67,6.512,52.397415,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3,4.32,4.35,2.72,6.402,51.114239999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2,6.61,6.68,4.23,8.404,186.77480400000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,6.39,6.43,3.96,8.464,162.707292,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,7.37,7.32,4.49,9.25,242.228316,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.52,7.37,7.42,4.58,9.119,250.459132,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.09,6.58,6.54,4.06,8.284,174.714792,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,4.8,4.85,2.88,6.619,67.04639999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,5.24,5.27,3.16,7.524,87.262768,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.75,4.71,2.95,6.981,65.998875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,6.24,6.3,3.73,8.052,146.63376,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.17,5.11,3.18,7.515,84.01146600000001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.06,6.52,6.55,4.06,8.9,173.38635999999997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,4.28,4.25,2.73,6.548,49.6587,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.32,4.42,4.45,2.76,6.702,54.28644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.12,6.72,6.68,4.1,8.975,184.04735999999997,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,6.4,6.44,3.94,8.668,162.39104000000003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.8,5.88,3.48,7.62,118.68191999999999,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,4.29,4.26,2.68,6.778,48.978072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,6.34,6.38,4.02,8.779,162.60578399999997,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,5.12,5.17,3.13,7.217,82.852352,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.22,6.9,6.83,4.23,8.436,199.34721000000002,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.53,5.1,5.12,3.26,6.93,85.12512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.41,4.8,4.84,2.91,7.017,67.60512,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.75,7.73,7.69,4.79,9.729,284.73532300000005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.73,5.79,5.84,3.57,7.865,120.714552,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.54,8.58,8.73,5.4,9.798,404.47836000000007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1.39,7.26,7.24,4.37,8.759,229.697688,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,6.37,6.43,3.97,8.556,162.607627,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,5.19,5.25,3.26,7.168,88.82685000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.51,5.06,5.08,3.18,6.975,81.741264,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.43,4.83,4.87,3.04,6.574,71.50718400000001,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.08,6.6,6.53,4.09,8.317,176.27082,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.42,4.84,4.77,2.94,6.991,67.87519199999998,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.5,7.19,7.13,4.56,8.538,233.767032,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.6,5.52,5.45,3.26,7.669,98.07383999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,5.75,5.78,3.56,8.218,118.3166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.72,5.73,5.76,3.53,7.858,116.506944,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.34,4.48,4.44,2.79,6.78,55.496448000000015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,6.47,6.41,4.05,8.61,167.96443499999998,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,5.81,5.89,3.54,7.797,121.14198599999997,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,7.31,7.25,4.56,9.413,241.66859999999997,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,4.39,4.42,2.65,7.062,51.42006999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,4.28,4.25,2.64,6.778,48.02160000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,5.63,5.67,3.58,8.038,114.281118,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.57,5.28,5.32,3.35,7.551,94.10016000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,6.47,6.39,3.92,8.554,162.065736,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,4.8,4.84,2.96,6.915,68.76671999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,4.61,4.64,2.84,6.965,60.748735999999994,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.33,4.44,4.46,2.73,6.361,54.06055200000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,6.16,6.11,4.23,8.251,159.20704800000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.05,6.62,6.67,4.03,8.751,177.94626200000002,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,4.58,4.62,2.76,6.342,58.400496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,4.67,4.7,2.94,6.777,64.53006,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,6.16,6.11,3.76,8.176,141.517376,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,4.73,4.76,2.93,7.225,65.96836400000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.58,5.41,5.47,3.25,7.122,96.176275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,4.8,4.78,2.96,7.149,67.91423999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.2,6.75,6.7,4.26,8.54,192.6585,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.21,6.73,6.78,4.17,9.094,190.27459800000003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
